week_start,site_id,equipment_type,current_demand,target_next_week_demand,demand_lag_1,demand_lag_2,demand_lag_4,demand_rolling_mean_4,demand_rolling_max_4,demand_rolling_std_4,demand_trend_4,weeks_since_last_positive_demand,year,month,quarter,week_of_year,site_total_active_units,site_active_equipment_type_count,active_excavator_count,active_bulldozer_count,active_grader_count,active_crane_count,active_loader_count,active_roller_count,rental_starts_current_week,rental_ends_current_week,rental_starts_previous_2_weeks,rental_ends_previous_2_weeks
2024-04-01,S008,Roller,0,0,1.0,1.0,1.0,0.75,1.0,0.5,-1.0,1,2024,4,2,14,1,1,0,0,1,0,0,0,0,0,0,1
2024-04-08,S008,Roller,0,0,0.0,1.0,1.0,0.5,1.0,0.5773502691896257,-1.0,2,2024,4,2,15,2,2,0,0,0,1,1,0,0,0,0,1
2024-04-15,S008,Roller,0,0,0.0,0.0,1.0,0.25,1.0,0.5,-1.0,3,2024,4,2,16,2,2,0,0,0,1,1,0,0,0,0,0
2024-04-22,S008,Roller,0,1,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2024,4,2,17,3,3,0,1,0,1,1,0,0,0,0,0
2024-04-29,S008,Roller,1,1,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2024,4,2,18,3,3,0,1,0,0,1,1,1,0,0,0
2024-05-06,S008,Roller,1,1,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2024,5,2,19,2,2,0,1,0,0,0,1,0,0,1,0
2024-05-13,S008,Roller,1,1,1.0,1.0,0.0,0.75,1.0,0.5,1.0,0,2024,5,2,20,2,2,0,1,0,0,0,1,0,1,1,0
2024-05-20,S008,Roller,1,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,2024,5,2,21,1,1,0,0,0,0,0,1,1,0,0,1
2024-05-27,S008,Roller,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,2024,5,2,22,2,2,0,0,0,0,1,1,0,1,1,1
2024-06-03,S008,Roller,0,1,1.0,1.0,1.0,0.75,1.0,0.5,-1.0,1,2024,6,2,23,2,2,1,0,0,0,1,0,0,0,1,1
2024-06-10,S008,Roller,1,1,0.0,1.0,1.0,0.75,1.0,0.5,0.0,0,2024,6,2,24,5,4,1,1,0,0,2,1,1,0,0,1
2024-06-17,S008,Roller,1,1,1.0,0.0,1.0,0.75,1.0,0.5,0.0,0,2024,6,2,25,7,5,1,1,2,0,2,1,0,1,1,0
2024-06-24,S008,Roller,1,2,1.0,1.0,1.0,0.75,1.0,0.5,0.0,0,2024,6,2,26,6,4,1,0,2,0,2,1,1,0,1,1
2024-07-01,S008,Roller,2,2,1.0,1.0,0.0,1.25,2.0,0.5,2.0,0,2024,7,3,27,5,4,1,0,1,0,1,2,1,0,1,1
2024-07-08,S008,Roller,2,2,2.0,1.0,1.0,1.5,2.0,0.5773502691896257,1.0,0,2024,7,3,28,5,4,1,1,1,0,0,2,0,0,2,0
2024-07-15,S008,Roller,2,2,2.0,2.0,1.0,1.75,2.0,0.5,1.0,0,2024,7,3,29,5,3,2,1,0,0,0,2,0,1,1,0
2024-07-22,S008,Roller,2,2,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0,2024,7,3,30,4,2,2,0,0,0,0,2,1,0,0,1
2024-07-29,S008,Roller,2,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,2024,7,3,31,4,3,1,0,0,0,1,2,0,2,1,1
2024-08-05,S008,Roller,0,0,2.0,2.0,2.0,1.5,2.0,1.0,-2.0,1,2024,8,3,32,2,2,0,0,1,0,1,0,0,0,1,2
2024-08-12,S008,Roller,0,0,0.0,2.0,2.0,1.0,2.0,1.1547005383792515,-2.0,2,2024,8,3,33,1,1,0,0,1,0,0,0,0,0,0,2
2024-08-19,S008,Roller,0,0,0.0,0.0,2.0,0.5,2.0,1.0,-2.0,3,2024,8,3,34,2,2,1,0,1,0,0,0,0,0,0,0
2024-08-26,S008,Roller,0,0,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,4,2024,8,3,35,1,1,1,0,0,0,0,0,0,0,0,0
2024-09-02,S008,Roller,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2024,9,3,36,2,2,1,1,0,0,0,0,0,0,0,0
2024-09-09,S008,Roller,1,2,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2024,9,3,37,4,4,1,1,1,0,0,1,1,0,0,0
2024-09-16,S008,Roller,2,2,1.0,0.0,0.0,0.75,2.0,0.9574271077563381,2.0,0,2024,9,3,38,5,4,1,0,1,0,1,2,1,0,1,0
2024-09-23,S008,Roller,2,0,2.0,1.0,0.0,1.25,2.0,0.9574271077563381,2.0,0,2024,9,3,39,4,3,1,0,0,0,1,2,0,2,2,0
2024-09-30,S008,Roller,0,0,2.0,2.0,0.0,1.25,2.0,0.9574271077563381,0.0,1,2024,9,3,40,1,1,0,0,0,0,1,0,0,0,1,2
2024-10-07,S008,Roller,0,0,0.0,2.0,1.0,1.0,2.0,1.1547005383792515,-1.0,2,2024,10,4,41,0,0,0,0,0,0,0,0,0,0,0,2
2024-10-14,S008,Roller,0,1,0.0,0.0,2.0,0.5,2.0,1.0,-2.0,3,2024,10,4,42,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21,S008,Roller,1,2,0.0,0.0,2.0,0.25,1.0,0.5,-1.0,0,2024,10,4,43,1,1,0,0,0,0,0,1,1,0,0,0
2024-10-28,S008,Roller,2,2,1.0,0.0,0.0,0.75,2.0,0.9574271077563381,2.0,0,2024,10,4,44,2,1,0,0,0,0,0,2,1,0,1,0
2024-11-04,S008,Roller,2,0,2.0,1.0,0.0,1.25,2.0,0.9574271077563381,2.0,0,2024,11,4,45,3,2,1,0,0,0,0,2,0,2,2,0
2024-11-11,S008,Roller,0,0,2.0,2.0,0.0,1.25,2.0,0.9574271077563381,0.0,1,2024,11,4,46,1,1,1,0,0,0,0,0,0,0,1,2
2024-11-18,S008,Roller,0,0,0.0,2.0,1.0,1.0,2.0,1.1547005383792515,-1.0,2,2024,11,4,47,1,1,1,0,0,0,0,0,0,0,0,2
2024-11-25,S008,Roller,0,0,0.0,0.0,2.0,0.5,2.0,1.0,-2.0,3,2024,11,4,48,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-02,S008,Roller,0,0,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,4,2024,12,4,49,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-09,S008,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2024,12,4,50,1,1,0,0,0,0,1,0,0,0,0,0
2024-12-16,S008,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2024,12,4,51,2,2,1,0,0,0,1,0,0,0,0,0
2024-12-23,S008,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2024,12,4,52,3,3,1,0,1,0,1,0,0,0,0,0
2024-12-30,S008,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2024,12,4,1,4,4,1,1,1,0,1,0,0,0,0,0
2025-01-06,S008,Roller,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2025,1,1,2,4,4,1,1,1,0,1,0,0,0,0,0
2025-01-13,S008,Roller,1,1,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2025,1,1,3,5,5,1,1,1,0,1,1,1,0,0,0
2025-01-20,S008,Roller,1,1,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2025,1,1,4,3,3,1,0,1,0,0,1,0,1,1,0
2025-01-27,S008,Roller,1,1,1.0,1.0,0.0,0.75,1.0,0.5,1.0,0,2025,1,1,5,3,3,1,0,1,0,0,1,1,0,1,1
2025-02-03,S008,Roller,1,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,2025,2,1,6,5,5,1,1,1,1,0,1,0,1,1,1
2025-02-10,S008,Roller,0,0,1.0,1.0,1.0,0.75,1.0,0.5,-1.0,1,2025,2,1,7,4,4,1,1,1,1,0,0,0,0,1,1
2025-02-17,S008,Roller,0,0,0.0,1.0,1.0,0.5,1.0,0.5773502691896257,-1.0,2,2025,2,1,8,3,3,1,1,1,0,0,0,0,0,0,1
2025-02-24,S008,Roller,0,1,0.0,0.0,1.0,0.25,1.0,0.5,-1.0,3,2025,2,1,9,3,2,0,1,2,0,0,0,0,0,0,0
2025-03-03,S008,Roller,1,4,0.0,0.0,1.0,0.25,1.0,0.5,0.0,0,2025,3,1,10,3,2,0,0,2,0,0,1,1,0,0,0
2025-03-10,S008,Roller,4,4,1.0,0.0,0.0,1.25,4.0,1.892969448600091,4.0,0,2025,3,1,11,5,2,1,0,0,0,0,4,3,0,1,0
2025-03-17,S008,Roller,4,3,4.0,1.0,0.0,2.25,4.0,2.06155281280883,4.0,0,2025,3,1,12,6,3,1,0,0,1,0,4,0,1,4,0
2025-03-24,S008,Roller,3,4,4.0,4.0,0.0,3.0,4.0,1.4142135623730947,3.0,0,2025,3,1,13,6,4,1,0,0,1,1,3,0,1,3,1
2025-03-31,S008,Roller,4,4,3.0,4.0,1.0,3.75,4.0,0.4999999999999989,3.0,0,2025,3,1,14,7,4,1,0,0,1,1,4,2,0,0,2
2025-04-07,S008,Roller,4,1,4.0,3.0,4.0,3.75,4.0,0.4999999999999989,0.0,0,2025,4,2,15,6,3,1,0,0,0,1,4,0,3,2,1
2025-04-14,S008,Roller,1,0,4.0,4.0,4.0,3.0,4.0,1.4142135623730947,-3.0,0,2025,4,2,16,3,3,1,0,0,0,1,1,0,1,2,3
2025-04-21,S008,Roller,0,0,1.0,4.0,3.0,2.25,4.0,2.06155281280883,-3.0,1,2025,4,2,17,2,2,1,0,0,0,1,0,0,0,0,4
2025-04-28,S008,Roller,0,0,0.0,1.0,4.0,1.25,4.0,1.892969448600091,-4.0,2,2025,4,2,18,2,2,1,0,0,0,1,0,0,0,0,1
2025-05-05,S008,Roller,0,0,0.0,0.0,4.0,0.25,1.0,0.4999999999999992,-4.0,3,2025,5,2,19,3,3,1,0,1,0,1,0,0,0,0,0
2025-05-12,S008,Roller,0,1,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2025,5,2,20,4,4,1,0,1,1,1,0,0,0,0,0
2025-05-19,S008,Roller,1,2,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2025,5,2,21,6,5,1,0,2,1,1,1,1,0,0,0
2025-05-26,S008,Roller,2,2,1.0,0.0,0.0,0.75,2.0,0.9574271077563381,2.0,0,2025,5,2,22,7,5,1,0,2,1,1,2,1,0,1,0
2025-06-02,S008,Roller,2,0,2.0,1.0,0.0,1.25,2.0,0.9574271077563381,2.0,0,2025,6,2,23,6,4,1,1,2,0,0,2,0,2,2,0
2025-06-09,S008,Roller,0,0,2.0,2.0,0.0,1.25,2.0,0.9574271077563381,0.0,1,2025,6,2,24,2,2,0,1,0,1,0,0,0,0,1,2
2025-06-16,S008,Roller,0,0,0.0,2.0,1.0,1.0,2.0,1.1547005383792515,-1.0,2,2025,6,2,25,1,1,0,0,0,1,0,0,0,0,0,2
2025-06-23,S008,Roller,0,0,0.0,0.0,2.0,0.5,2.0,1.0,-2.0,3,2025,6,2,26,1,1,0,0,0,0,1,0,0,0,0,0
2025-06-30,S008,Roller,0,0,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,4,2025,6,2,27,1,1,0,0,0,0,1,0,0,0,0,0
2025-07-07,S008,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2025,7,3,28,1,1,0,0,0,0,1,0,0,0,0,0
2025-07-14,S008,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2025,7,3,29,1,1,0,0,0,0,1,0,0,0,0,0
2025-07-21,S008,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2025,7,3,30,3,3,1,1,0,0,1,0,0,0,0,0
2025-07-28,S008,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2025,7,3,31,4,3,2,1,0,0,1,0,0,0,0,0
2025-08-04,S008,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2025,8,3,32,3,2,2,0,0,0,1,0,0,0,0,0
2025-08-11,S008,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2025,8,3,33,3,2,2,1,0,0,0,0,0,0,0,0
2025-08-18,S008,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2025,8,3,34,4,3,2,1,0,0,1,0,0,0,0,0
2025-08-25,S008,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2025,8,3,35,2,2,0,0,1,0,1,0,0,0,0,0
2025-09-01,S008,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2025,9,3,36,1,1,0,0,1,0,0,0,0,0,0,0
2025-09-08,S008,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2025,9,3,37,3,2,1,0,0,0,2,0,0,0,0,0
2025-09-15,S008,Roller,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2025,9,3,38,4,3,1,1,0,0,2,0,0,0,0,0
2025-09-22,S008,Roller,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2025,9,3,39,3,3,1,1,0,0,1,0,0,0,0,0
2025-09-29,S008,Roller,1,2,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2025,9,3,40,3,3,1,0,0,0,1,1,1,0,0,0
2025-10-06,S008,Roller,2,2,1.0,0.0,0.0,0.75,2.0,0.9574271077563381,2.0,0,2025,10,4,41,5,4,1,1,0,0,1,2,1,0,1,0
2025-10-13,S008,Roller,2,0,2.0,1.0,0.0,1.25,2.0,0.9574271077563381,2.0,0,2025,10,4,42,6,4,1,1,0,0,2,2,0,2,2,0
2025-10-20,S008,Roller,0,0,2.0,2.0,0.0,1.25,2.0,0.9574271077563381,0.0,1,2025,10,4,43,3,2,0,0,1,0,2,0,0,0,1,2
2025-10-27,S008,Roller,0,0,0.0,2.0,1.0,1.0,2.0,1.1547005383792515,-1.0,2,2025,10,4,44,1,1,0,0,1,0,0,0,0,0,0,2
2025-11-03,S008,Roller,0,0,0.0,0.0,2.0,0.5,2.0,1.0,-2.0,3,2025,11,4,45,3,1,0,0,3,0,0,0,0,0,0,0
2025-11-10,S008,Roller,0,1,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,4,2025,11,4,46,3,1,0,0,3,0,0,0,0,0,0,0
2025-11-17,S008,Roller,1,1,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2025,11,4,47,2,2,0,0,1,0,0,1,1,0,0,0
2025-11-24,S008,Roller,1,0,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2025,11,4,48,4,3,0,0,2,0,1,1,0,1,1,0
2025-12-01,S008,Roller,0,2,1.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,1,2025,12,4,49,6,3,1,0,2,0,3,0,0,0,1,1
2025-12-08,S008,Roller,2,2,0.0,1.0,0.0,1.0,2.0,0.816496580927726,2.0,0,2025,12,4,50,6,3,1,0,0,0,3,2,2,0,0,1
2025-12-15,S008,Roller,2,2,2.0,0.0,1.0,1.25,2.0,0.9574271077563381,1.0,0,2025,12,4,51,8,4,3,1,0,0,2,2,0,1,2,0
2024-01-01,S009,Bulldozer,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
2024-01-08,S009,Bulldozer,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024,1,1,2,2,2,1,1,0,0,0,0,0,1,1,0
2024-01-15,S009,Bulldozer,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2024,1,1,3,4,2,2,0,0,0,2,0,0,0,1,1
2024-01-22,S009,Bulldozer,1,2,0.0,1.0,0.0,0.75,1.0,0.5,0.0,0,2024,1,1,4,8,5,2,1,1,0,3,1,1,0,0,1
2024-01-29,S009,Bulldozer,2,2,1.0,0.0,1.0,1.0,2.0,0.816496580927726,1.0,0,2024,1,1,5,9,5,2,2,1,0,3,1,1,0,1,0
2024-02-05,S009,Bulldozer,2,1,2.0,1.0,1.0,1.25,2.0,0.9574271077563381,1.0,0,2024,2,1,6,7,5,2,2,1,0,1,1,0,2,2,0
2024-02-12,S009,Bulldozer,1,2,2.0,2.0,0.0,1.5,2.0,0.5773502691896257,1.0,0,2024,2,1,7,5,4,2,1,1,0,0,1,1,0,1,2
2024-02-19,S009,Bulldozer,2,2,1.0,2.0,1.0,1.75,2.0,0.4999999999999999,1.0,0,2024,2,1,8,7,6,1,2,1,1,1,1,1,0,1,2
2024-02-26,S009,Bulldozer,2,2,2.0,1.0,2.0,1.75,2.0,0.4999999999999999,0.0,0,2024,2,1,9,7,4,0,2,0,3,1,1,0,0,2,0
2024-03-04,S009,Bulldozer,2,0,2.0,2.0,2.0,1.75,2.0,0.4999999999999999,0.0,0,2024,3,1,10,7,4,0,2,1,3,0,1,0,2,1,0
2024-03-11,S009,Bulldozer,0,0,2.0,2.0,1.0,1.5,2.0,1.0,-1.0,1,2024,3,1,11,4,3,0,0,1,0,2,1,0,0,0,2
2024-03-18,S009,Bulldozer,0,0,0.0,2.0,2.0,1.0,2.0,1.1547005383792515,-2.0,2,2024,3,1,12,4,3,0,0,1,0,2,1,0,0,0,2
2024-03-25,S009,Bulldozer,0,0,0.0,0.0,2.0,0.5,2.0,1.0,-2.0,3,2024,3,1,13,3,2,0,0,0,0,2,1,0,0,0,0
2024-04-01,S009,Bulldozer,0,1,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,4,2024,4,2,14,1,1,0,0,0,0,1,0,0,0,0,0
2024-04-08,S009,Bulldozer,1,1,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2024,4,2,15,1,1,0,1,0,0,0,0,1,0,0,0
2024-04-15,S009,Bulldozer,1,1,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2024,4,2,16,5,5,1,1,1,0,1,1,0,1,1,0
2024-04-22,S009,Bulldozer,1,1,1.0,1.0,0.0,0.75,1.0,0.5,1.0,0,2024,4,2,17,6,6,1,1,1,1,1,1,1,0,1,1
2024-04-29,S009,Bulldozer,1,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,2024,4,2,18,6,6,1,1,1,1,1,1,0,0,1,1
2024-05-06,S009,Bulldozer,1,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,2024,5,2,19,9,6,2,1,2,1,2,1,0,0,1,0
2024-05-13,S009,Bulldozer,2,2,1.0,1.0,1.0,1.25,2.0,0.5,1.0,0,2024,5,2,20,11,6,3,2,2,1,2,1,1,0,0,0
2024-05-20,S009,Bulldozer,2,2,2.0,1.0,1.0,1.5,2.0,0.5773502691896257,1.0,0,2024,5,2,21,12,5,4,2,2,0,3,1,0,0,1,0
2024-05-27,S009,Bulldozer,2,2,2.0,2.0,1.0,1.75,2.0,0.5,1.0,0,2024,5,2,22,12,5,4,2,2,0,3,1,0,0,1,0
2024-06-03,S009,Bulldozer,2,2,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0,2024,6,2,23,11,5,5,2,1,0,2,1,0,0,0,0
2024-06-10,S009,Bulldozer,2,2,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,2024,6,2,24,12,6,5,2,2,1,1,1,0,0,0,0
2024-06-17,S009,Bulldozer,2,2,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,2024,6,2,25,10,6,3,2,2,1,1,1,0,0,0,0
2024-06-24,S009,Bulldozer,2,1,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,2024,6,2,26,8,5,3,2,1,0,1,1,0,1,0,0
2024-07-01,S009,Bulldozer,1,1,2.0,2.0,2.0,1.75,2.0,0.5,-1.0,0,2024,7,3,27,6,5,2,1,1,0,1,1,0,0,0,1
2024-07-08,S009,Bulldozer,1,1,1.0,2.0,2.0,1.5,2.0,0.5773502691896257,-1.0,0,2024,7,3,28,7,4,2,1,3,0,1,0,0,0,0,1
2024-07-15,S009,Bulldozer,1,1,1.0,1.0,2.0,1.25,2.0,0.5,-1.0,0,2024,7,3,29,5,3,1,1,3,0,0,0,0,0,0,0
2024-07-22,S009,Bulldozer,1,0,1.0,1.0,2.0,1.0,1.0,0.0,-1.0,0,2024,7,3,30,5,4,2,1,1,1,0,0,0,1,0,0
2024-07-29,S009,Bulldozer,0,4,1.0,1.0,1.0,0.75,1.0,0.5,-1.0,1,2024,7,3,31,3,2,2,0,0,1,0,0,0,0,0,1
2024-08-05,S009,Bulldozer,4,4,0.0,1.0,1.0,1.5,4.0,1.7320508075688772,3.0,0,2024,8,3,32,6,2,2,4,0,0,0,0,4,0,0,1
2024-08-12,S009,Bulldozer,4,2,4.0,0.0,1.0,2.25,4.0,2.0615528128088303,3.0,0,2024,8,3,33,7,4,1,4,1,0,1,0,0,2,4,0
2024-08-19,S009,Bulldozer,2,1,4.0,4.0,1.0,2.5,4.0,1.9148542155126764,1.0,0,2024,8,3,34,6,5,1,2,1,0,1,1,0,1,4,2
2024-08-26,S009,Bulldozer,1,2,2.0,4.0,0.0,2.75,4.0,1.5000000000000002,1.0,0,2024,8,3,35,4,4,0,1,1,0,1,1,0,0,0,3
2024-09-02,S009,Bulldozer,2,3,1.0,2.0,4.0,2.25,4.0,1.2583057392117918,-2.0,0,2024,9,3,36,5,4,0,2,1,0,1,1,1,0,0,1
2024-09-09,S009,Bulldozer,3,3,2.0,1.0,4.0,2.0,3.0,0.8164965809277263,-1.0,0,2024,9,3,37,6,3,0,3,0,0,2,1,1,0,1,0
2024-09-16,S009,Bulldozer,3,1,3.0,2.0,2.0,2.25,3.0,0.9574271077563383,1.0,0,2024,9,3,38,6,3,0,3,0,0,2,1,0,2,2,0
2024-09-23,S009,Bulldozer,1,1,3.0,3.0,1.0,2.25,3.0,0.9574271077563383,0.0,0,2024,9,3,39,4,4,0,1,1,0,1,1,0,0,1,2
2024-09-30,S009,Bulldozer,1,0,1.0,3.0,2.0,2.0,3.0,1.1547005383792517,-1.0,0,2024,9,3,40,4,4,0,1,1,0,1,1,0,1,0,2
2024-10-07,S009,Bulldozer,0,0,1.0,1.0,3.0,1.25,3.0,1.2583057392117918,-3.0,1,2024,10,4,41,2,2,0,0,1,0,0,1,0,0,0,1
2024-10-14,S009,Bulldozer,0,0,0.0,1.0,3.0,0.5,1.0,0.5773502691896261,-3.0,2,2024,10,4,42,1,1,0,0,1,0,0,0,0,0,0,1
2024-10-21,S009,Bulldozer,0,0,0.0,0.0,1.0,0.25,1.0,0.5000000000000003,-1.0,3,2024,10,4,43,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-28,S009,Bulldozer,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2024,10,4,44,3,1,0,0,0,0,3,0,0,0,0,0
2024-11-04,S009,Bulldozer,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2024,11,4,45,3,1,0,0,0,0,3,0,0,0,0,0
2024-11-11,S009,Bulldozer,1,1,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2024,11,4,46,3,2,0,1,0,0,2,0,1,0,0,0
2024-11-18,S009,Bulldozer,1,0,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2024,11,4,47,2,2,0,1,0,0,1,0,0,1,1,0
2024-11-25,S009,Bulldozer,0,0,1.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,1,2024,11,4,48,1,1,1,0,0,0,0,0,0,0,1,1
2024-12-02,S009,Bulldozer,0,0,0.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,2,2024,12,4,49,1,1,1,0,0,0,0,0,0,0,0,1
2024-12-09,S009,Bulldozer,0,0,0.0,0.0,1.0,0.25,1.0,0.5,-1.0,3,2024,12,4,50,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16,S009,Bulldozer,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2024,12,4,51,1,1,0,0,0,1,0,0,0,0,0,0
2024-12-23,S009,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2024,12,4,52,2,2,1,0,0,1,0,0,0,0,0,0
2024-12-30,S009,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2024,12,4,1,3,3,1,0,0,1,1,0,0,0,0,0
2025-01-06,S009,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2025,1,1,2,3,2,1,0,0,0,2,0,0,0,0,0
2025-01-13,S009,Bulldozer,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2025,1,1,3,6,4,2,0,1,0,2,1,0,0,0,0
2025-01-20,S009,Bulldozer,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2025,1,1,4,7,5,2,0,1,1,2,1,0,0,0,0
2025-01-27,S009,Bulldozer,2,2,0.0,0.0,0.0,0.5,2.0,1.0,2.0,0,2025,1,1,5,10,6,2,2,1,1,2,2,2,0,0,0
2025-02-03,S009,Bulldozer,2,1,2.0,0.0,0.0,1.0,2.0,1.1547005383792515,2.0,0,2025,2,1,6,9,5,1,2,1,0,3,2,0,1,2,0
2025-02-10,S009,Bulldozer,1,2,2.0,2.0,0.0,1.25,2.0,0.9574271077563382,1.0,0,2025,2,1,7,9,4,4,1,1,0,3,0,0,0,2,1
2025-02-17,S009,Bulldozer,2,2,1.0,2.0,0.0,1.75,2.0,0.5,2.0,0,2025,2,1,8,9,5,4,2,1,1,1,0,1,0,0,1
2025-02-24,S009,Bulldozer,2,1,2.0,1.0,2.0,1.75,2.0,0.5,0.0,0,2025,2,1,9,5,3,2,2,0,1,0,0,0,1,1,0
2025-03-03,S009,Bulldozer,1,0,2.0,2.0,2.0,1.5,2.0,0.5773502691896258,-1.0,0,2025,3,1,10,6,3,4,1,1,0,0,0,0,1,1,1
2025-03-10,S009,Bulldozer,0,0,1.0,2.0,1.0,1.25,2.0,0.9574271077563382,-1.0,1,2025,3,1,11,7,3,4,0,1,0,0,2,0,0,0,2
2025-03-17,S009,Bulldozer,0,0,0.0,1.0,2.0,0.75,2.0,0.9574271077563382,-2.0,2,2025,3,1,12,5,3,2,0,1,0,0,2,0,0,0,1
2025-03-24,S009,Bulldozer,0,0,0.0,0.0,2.0,0.25,1.0,0.5000000000000001,-2.0,3,2025,3,1,13,4,3,2,0,1,0,0,1,0,0,0,0
2025-03-31,S009,Bulldozer,0,1,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2025,3,1,14,2,2,0,0,1,0,0,1,0,0,0,0
2025-04-07,S009,Bulldozer,1,1,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2025,4,2,15,2,2,0,1,0,0,0,1,1,0,0,0
2025-04-14,S009,Bulldozer,1,0,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2025,4,2,16,3,3,0,1,0,1,0,1,0,1,1,0
2025-04-21,S009,Bulldozer,0,0,1.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,1,2025,4,2,17,2,2,0,0,0,1,1,0,0,0,1,1
2025-04-28,S009,Bulldozer,0,0,0.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,2,2025,4,2,18,1,1,0,0,0,0,1,0,0,0,0,1
2025-05-05,S009,Bulldozer,0,0,0.0,0.0,1.0,0.25,1.0,0.5,-1.0,3,2025,5,2,19,1,1,0,0,0,0,1,0,0,0,0,0
2025-05-12,S009,Bulldozer,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2025,5,2,20,0,0,0,0,0,0,0,0,0,0,0,0
