week_start,site_id,equipment_type,current_demand,target_next_week_demand,demand_lag_1,demand_lag_2,demand_lag_4,demand_rolling_mean_4,demand_rolling_max_4,demand_rolling_std_4,demand_trend_4,weeks_since_last_positive_demand,year,month,quarter,week_of_year,site_total_active_units,site_active_equipment_type_count,active_excavator_count,active_bulldozer_count,active_grader_count,active_crane_count,active_loader_count,active_roller_count,rental_starts_current_week,rental_ends_current_week,rental_starts_previous_2_weeks,rental_ends_previous_2_weeks,data_split,association_matching_rule_count,association_max_support,association_max_confidence,association_max_lift,association_mean_confidence,association_mean_lift,transition_recent_start_trigger_count,transition_max_start_probability,transition_mean_start_probability,transition_recent_end_trigger_count,transition_max_end_probability,transition_mean_end_probability
2024-03-18,S009,Crane,0,0,0.0,3.0,1.0,1.5,3.0,1.7320508075688772,-1.0,2,2024,3,1,12,4,3,0,0,1,0,2,1,0,0,0,3,train,4,0.24142857142857144,0.46733668341708545,1.3033293959839036,0.44118477604942985,1.230395789779286,2,0.3333333333333333,0.3333333333333333,1,0.2517482517482518,0.2517482517482518
2024-03-25,S009,Crane,0,0,0.0,0.0,3.0,0.75,3.0,1.5,-3.0,3,2024,3,1,13,3,2,0,0,0,0,2,1,0,0,0,0,train,2,0.24142857142857144,0.46733668341708545,1.3033293959839036,0.4520145949385169,1.260598471940087,0,0.0,0.0,3,0.3231707317073171,0.27546032391988745
2024-04-01,S009,Crane,0,0,0.0,0.0,3.0,0.0,0.0,0.0,-3.0,4,2024,4,2,14,1,1,0,0,0,0,1,0,0,0,0,0,train,1,0.24142857142857144,0.43669250645994834,1.2178675478962702,0.43669250645994834,1.2178675478962702,0,0.0,0.0,3,0.3231707317073171,0.27536490277183473
2024-04-08,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2024,4,2,15,1,1,0,1,0,0,0,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.24571428571428572,0.24571428571428572,1,0.25146198830409355,0.25146198830409355
2024-04-15,S009,Crane,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2024,4,2,16,5,5,1,1,1,0,1,1,0,0,0,0,train,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,5,0.3433734939759036,0.29982972922840667,1,0.25862068965517243,0.25862068965517243
2024-04-22,S009,Crane,1,1,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2024,4,2,17,6,6,1,1,1,1,1,1,1,0,0,0,train,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,5,0.3433734939759036,0.29982972922840667,3,0.2717391304347826,0.2607026906127356
2024-04-29,S009,Crane,1,1,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2024,4,2,18,6,6,1,1,1,1,1,1,0,1,1,0,train,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,3,0.2925170068027211,0.2741472729442654,2,0.2717391304347826,0.2617436910915172
2024-05-06,S009,Crane,1,1,1.0,1.0,0.0,0.75,1.0,0.5,1.0,0,2024,5,2,19,9,6,2,1,2,1,2,1,1,0,1,1,train,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,5,0.3333333333333333,0.29735767991407086,0,0.0,0.0
2024-05-13,S009,Crane,1,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,2024,5,2,20,11,6,3,2,2,1,2,1,0,1,1,1,train,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,5,0.3333333333333333,0.2879971356963838,1,0.2517482517482518,0.2517482517482518
2024-05-20,S009,Crane,0,0,1.0,1.0,1.0,0.75,1.0,0.5,-1.0,1,2024,5,2,21,12,5,4,2,2,0,3,1,0,0,1,1,train,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,5,0.3333333333333333,0.28799713569638385,1,0.2517482517482518,0.2517482517482518
2024-05-27,S009,Crane,0,0,0.0,1.0,1.0,0.5,1.0,0.5773502691896257,-1.0,2,2024,5,2,22,12,5,4,2,2,0,3,1,0,0,0,1,train,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,3,0.3333333333333333,0.3033536221506146,4,0.3231707317073171,0.2695323058769785
2024-06-03,S009,Crane,0,1,0.0,0.0,1.0,0.25,1.0,0.5,-1.0,3,2024,6,2,23,11,5,5,2,1,0,2,1,0,0,0,0,train,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,3,0.3433734939759036,0.3067003423648047,5,0.3231707317073171,0.2659182423624015
2024-06-10,S009,Crane,1,1,0.0,0.0,1.0,0.25,1.0,0.5,0.0,0,2024,6,2,24,12,6,5,2,2,1,1,1,1,0,0,0,train,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,4,0.3433734939759036,0.3031545084742838,4,0.2717391304347826,0.2666698449021103
2024-06-17,S009,Crane,1,0,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2024,6,2,25,10,6,3,2,2,1,1,1,0,1,1,0,train,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,2,0.2925170068027211,0.2883637665592553,5,0.3231707317073171,0.2780272749519833
2024-06-24,S009,Crane,0,0,1.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,1,2024,6,2,26,8,5,3,2,1,0,1,1,0,0,1,1,train,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,2,0.3433734939759036,0.31379201014584657,6,0.3231707317073171,0.27141332038073335
2024-07-01,S009,Crane,0,0,0.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,2,2024,7,3,27,6,5,2,1,1,0,1,1,0,0,0,1,train,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,3,0.3433734939759036,0.32030578454167546,5,0.3231707317073171,0.27534633410722964
2024-07-08,S009,Crane,0,0,0.0,0.0,1.0,0.25,1.0,0.5,-1.0,3,2024,7,3,28,7,4,2,1,3,0,1,0,0,0,0,0,train,7,0.24142857142857144,0.47058823529411764,1.3123974689477385,0.4413763266018836,1.2309299945072447,4,0.3333333333333333,0.3006444683136412,3,0.3231707317073171,0.2821239501487311
2024-07-15,S009,Crane,0,1,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2024,7,3,29,5,3,1,1,3,0,0,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,2,0.2925170068027211,0.2925170068027211,4,0.2717391304347826,0.2566744055588449
2024-07-22,S009,Crane,1,1,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2024,7,3,30,5,4,2,1,1,1,0,0,1,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.28421052631578947,0.28421052631578947,4,0.25862068965517243,0.25346636122498195
2024-07-29,S009,Crane,1,0,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2024,7,3,31,3,2,2,0,0,1,0,0,0,1,1,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.28421052631578947,0.28421052631578947,2,0.25862068965517243,0.25518447070171213
2024-08-05,S009,Crane,0,0,1.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,1,2024,8,3,32,6,2,2,4,0,0,0,0,0,0,1,1,train,0,0.0,0.0,0.0,0.0,0.0,4,0.24571428571428572,0.24571428571428572,1,0.2717391304347826,0.2717391304347826
2024-08-12,S009,Crane,0,0,0.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,2,2024,8,3,33,7,4,1,4,1,0,1,0,0,0,0,1,train,7,0.24142857142857144,0.47058823529411764,1.3123974689477385,0.4413763266018836,1.2309299945072447,6,0.3333333333333333,0.2681179138321996,3,0.2717391304347826,0.26299350324837584
2024-08-19,S009,Crane,0,0,0.0,0.0,1.0,0.25,1.0,0.5,-1.0,3,2024,8,3,34,6,5,1,2,1,0,1,1,0,0,0,0,train,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,3,0.3433734939759036,0.3230746113706527,6,0.2717391304347826,0.25846857324210754
2024-08-26,S009,Crane,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2024,8,3,35,4,4,0,1,1,0,1,1,0,0,0,0,train,7,0.24142857142857144,0.46733668341708545,1.3033293959839036,0.44377313416211467,1.2376143183803994,3,0.3433734939759036,0.3230746113706527,5,0.3231707317073171,0.27134815836992354
2024-09-02,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2024,9,3,36,5,4,0,2,1,0,1,1,0,0,0,0,train,7,0.24142857142857144,0.46733668341708545,1.3033293959839036,0.44377313416211467,1.2376143183803994,4,0.3433734939759036,0.303734529956561,3,0.3231707317073171,0.27546032391988745
2024-09-09,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2024,9,3,37,6,3,0,3,0,0,2,1,0,0,0,0,train,4,0.24142857142857144,0.46733668341708545,1.3033293959839036,0.45666360144162466,1.2735638287216622,5,0.3433734939759036,0.3002937464142283,2,0.2517482517482518,0.25160512002617264
2024-09-16,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2024,9,3,38,6,3,0,3,0,0,2,1,0,0,0,0,train,4,0.24142857142857144,0.46733668341708545,1.3033293959839036,0.45666360144162466,1.2735638287216622,3,0.3333333333333333,0.3041269841269841,3,0.25862068965517243,0.25623445587147947
2024-09-23,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2024,9,3,39,4,4,0,1,1,0,1,1,0,0,0,0,train,7,0.24142857142857144,0.46733668341708545,1.3033293959839036,0.44377313416211467,1.2376143183803994,1,0.2925170068027211,0.2925170068027211,3,0.25862068965517243,0.25623445587147947
2024-09-30,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2024,9,3,40,4,4,0,1,1,0,1,1,0,0,0,0,train,7,0.24142857142857144,0.46733668341708545,1.3033293959839036,0.44377313416211467,1.2376143183803994,1,0.2925170068027211,0.2925170068027211,3,0.25862068965517243,0.25394364323583923
2024-10-07,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2024,10,4,41,2,2,0,0,1,0,0,1,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.2925170068027211,0.2925170068027211,4,0.3231707317073171,0.27125041535370875
2024-10-14,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2024,10,4,42,1,1,0,0,1,0,0,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.2925170068027211,0.2925170068027211,2,0.3231707317073171,0.2874594917277844
2024-10-21,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2024,10,4,43,0,0,0,0,0,0,0,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.2517482517482518,0.2517482517482518
2024-10-28,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2024,10,4,44,3,1,0,0,0,0,3,0,0,0,0,0,train,1,0.24142857142857144,0.43669250645994834,1.2178675478962702,0.43669250645994834,1.2178675478962702,3,0.3333333333333333,0.3333333333333333,0,0.0,0.0
2024-11-04,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2024,11,4,45,3,1,0,0,0,0,3,0,0,0,0,0,train,1,0.24142857142857144,0.43669250645994834,1.2178675478962702,0.43669250645994834,1.2178675478962702,3,0.3333333333333333,0.3333333333333333,1,0.25146198830409355,0.25146198830409355
2024-11-11,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2024,11,4,46,3,2,0,1,0,0,2,0,0,0,0,0,train,2,0.24142857142857144,0.455958549222798,1.271597547633301,0.44632552784137314,1.2447325477647855,1,0.24571428571428572,0.24571428571428572,2,0.25146198830409355,0.25146198830409355
2024-11-18,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2024,11,4,47,2,2,0,1,0,0,1,0,0,0,0,0,train,2,0.24142857142857144,0.455958549222798,1.271597547633301,0.44632552784137314,1.2447325477647855,1,0.24571428571428572,0.24571428571428572,3,0.25862068965517243,0.2538482220877865
2024-11-25,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2024,11,4,48,1,1,1,0,0,0,0,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.28421052631578947,0.28421052631578947,2,0.25862068965517243,0.255041338979633
2024-12-02,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2024,12,4,49,1,1,1,0,0,0,0,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.28421052631578947,0.28421052631578947,1,0.2717391304347826,0.2717391304347826
2024-12-09,S009,Crane,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2024,12,4,50,0,0,0,0,0,0,0,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.2717391304347826,0.2717391304347826
2024-12-16,S009,Crane,1,1,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2024,12,4,51,1,1,0,0,0,1,0,0,1,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2024-12-23,S009,Crane,1,1,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2024,12,4,52,2,2,1,0,0,1,0,0,0,0,1,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.28421052631578947,0.28421052631578947,0,0.0,0.0
2024-12-30,S009,Crane,1,0,1.0,1.0,0.0,0.75,1.0,0.5,1.0,0,2024,12,4,1,3,3,1,0,0,1,1,0,0,1,1,0,train,2,0.24142857142857144,0.46396396396396394,1.2939234054771902,0.45032823521195614,1.2558954766867303,2,0.3333333333333333,0.30877192982456136,1,0.2717391304347826,0.2717391304347826
2025-01-06,S009,Crane,0,0,1.0,1.0,0.0,0.75,1.0,0.5,0.0,1,2025,1,1,2,3,2,1,0,0,0,2,0,0,0,0,1,train,2,0.24142857142857144,0.46396396396396394,1.2939234054771902,0.45032823521195614,1.2558954766867303,3,0.3333333333333333,0.31695906432748533,1,0.2717391304347826,0.2717391304347826
2025-01-13,S009,Crane,0,1,0.0,1.0,1.0,0.5,1.0,0.5773502691896257,-1.0,2,2025,1,1,3,6,4,2,0,1,0,2,1,0,0,0,1,train,7,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45223956445355,1.2612258769620914,5,0.3433734939759036,0.3075289773487074,1,0.25146198830409355,0.25146198830409355
2025-01-20,S009,Crane,1,1,0.0,0.0,1.0,0.5,1.0,0.5773502691896257,0.0,0,2025,1,1,4,7,5,2,0,1,1,2,1,1,0,0,0,train,7,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45223956445355,1.2612258769620914,4,0.3433734939759036,0.31335859010693684,2,0.3231707317073171,0.2873163600057053
2025-01-27,S009,Crane,1,0,1.0,0.0,1.0,0.5,1.0,0.5773502691896257,0.0,0,2025,1,1,5,10,6,2,2,1,1,2,2,0,1,1,0,train,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,5,0.3433734939759036,0.3023017785427424,3,0.3231707317073171,0.2822193712967838
2025-02-03,S009,Crane,0,0,1.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,1,2025,2,1,6,9,5,1,2,1,0,3,2,0,0,1,1,train,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,6,0.3433734939759036,0.30067098325273883,5,0.3231707317073171,0.2856899070505682
2025-02-10,S009,Crane,0,1,0.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,2,2025,2,1,7,9,4,4,1,1,0,3,0,0,0,0,1,train,7,0.24142857142857144,0.47058823529411764,1.3123974689477385,0.4413763266018836,1.2309299945072447,5,0.3333333333333333,0.29569638381668456,5,0.3231707317073171,0.28157722593559875
2025-02-17,S009,Crane,1,1,0.0,0.0,1.0,0.5,1.0,0.5773502691896257,0.0,0,2025,2,1,8,9,5,4,2,1,1,1,0,1,0,0,0,train,7,0.24142857142857144,0.47058823529411764,1.3123974689477385,0.4413763266018836,1.2309299945072447,4,0.28421052631578947,0.27458646616541355,6,0.2717391304347826,0.25826874625501633
2025-02-24,S009,Crane,1,0,1.0,0.0,1.0,0.5,1.0,0.5773502691896257,0.0,0,2025,2,1,9,5,3,2,2,0,1,0,0,0,1,1,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.24571428571428572,0.24571428571428572,6,0.2717391304347826,0.26284138683531094
2025-03-03,S009,Crane,0,0,1.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,1,2025,3,1,10,6,3,4,1,1,0,0,0,0,0,1,1,train,0,0.0,0.0,0.0,0.0,0.0,4,0.2925170068027211,0.2862871464375224,3,0.2717391304347826,0.26299350324837584
2025-03-10,S009,Crane,0,0,0.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,2,2025,3,1,11,7,3,4,0,1,0,0,2,0,0,0,1,train,0,0.0,0.0,0.0,0.0,0.0,6,0.3433734939759036,0.3053159289503162,4,0.2717391304347826,0.26845952023988007
2025-03-17,S009,Crane,0,0,0.0,0.0,1.0,0.25,1.0,0.5,-1.0,3,2025,3,1,12,5,3,2,0,1,0,0,2,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,3,0.3433734939759036,0.32365250475586554,4,0.3231707317073171,0.2845970307529162
2025-03-24,S009,Crane,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2025,3,1,13,4,3,2,0,1,0,0,1,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,1,0.28421052631578947,0.28421052631578947,3,0.3231707317073171,0.2888829975256274
2025-03-31,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2025,3,1,14,2,2,0,0,1,0,0,1,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,0.3231707317073171,0.27959931108128355
2025-04-07,S009,Crane,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2025,4,2,15,2,2,0,1,0,0,0,1,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,2,0.3433734939759036,0.29454388984509466,2,0.3231707317073171,0.2874594917277844
2025-04-14,S009,Crane,1,1,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2025,4,2,16,3,3,0,1,0,1,0,1,1,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,2,0.3433734939759036,0.29454388984509466,2,0.3231707317073171,0.29089571068124476
2025-04-21,S009,Crane,1,0,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2025,4,2,17,2,2,0,0,0,1,1,0,0,1,1,0,train,1,0.24142857142857144,0.43669250645994834,1.2178675478962702,0.43669250645994834,1.2178675478962702,1,0.3333333333333333,0.3333333333333333,2,0.3231707317073171,0.29089571068124476
2025-04-28,S009,Crane,0,0,1.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,1,2025,4,2,18,1,1,0,0,0,0,1,0,0,0,1,1,train,1,0.24142857142857144,0.43669250645994834,1.2178675478962702,0.43669250645994834,1.2178675478962702,1,0.3333333333333333,0.3333333333333333,0,0.0,0.0
2025-05-05,S009,Crane,0,0,0.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,2,2025,5,2,19,1,1,0,0,0,0,1,0,0,0,0,1,train,1,0.24142857142857144,0.43669250645994834,1.2178675478962702,0.43669250645994834,1.2178675478962702,0,0.0,0.0,1,0.25146198830409355,0.25146198830409355
2025-05-12,S009,Crane,0,1,0.0,0.0,1.0,0.25,1.0,0.5,-1.0,3,2025,5,2,20,0,0,0,0,0,0,0,0,0,0,0,0,train,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.25146198830409355,0.25146198830409355
2025-05-19,S009,Crane,1,1,0.0,0.0,1.0,0.25,1.0,0.5,0.0,0,2025,5,2,21,1,1,0,0,0,1,0,0,1,0,0,0,validation,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2025-05-26,S009,Crane,1,0,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2025,5,2,22,2,2,0,1,0,1,0,0,0,1,1,0,validation,0,0.0,0.0,0.0,0.0,0.0,1,0.24571428571428572,0.24571428571428572,0,0.0,0.0
2025-06-02,S009,Crane,0,0,1.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,1,2025,6,2,23,2,1,0,2,0,0,0,0,0,0,1,1,validation,0,0.0,0.0,0.0,0.0,0.0,2,0.24571428571428572,0.24571428571428572,0,0.0,0.0
2025-06-09,S009,Crane,0,0,0.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,2,2025,6,2,24,3,2,0,2,0,0,1,0,0,0,0,1,validation,2,0.24142857142857144,0.455958549222798,1.271597547633301,0.44632552784137314,1.2447325477647855,2,0.3333333333333333,0.2895238095238095,2,0.25862068965517243,0.25862068965517243
2025-06-16,S009,Crane,0,0,0.0,0.0,1.0,0.25,1.0,0.5,-1.0,3,2025,6,2,25,2,2,0,0,1,0,1,0,0,0,0,0,validation,2,0.24142857142857144,0.43669250645994834,1.2178675478962702,0.42764857881136953,1.1926454389161698,2,0.3333333333333333,0.3129251700680272,2,0.25862068965517243,0.25862068965517243
2025-06-23,S009,Crane,0,0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,4,2025,6,2,26,2,2,0,0,1,0,1,0,0,0,0,0,validation,2,0.24142857142857144,0.43669250645994834,1.2178675478962702,0.42764857881136953,1.1926454389161698,1,0.2925170068027211,0.2925170068027211,2,0.2517482517482518,0.25160512002617264
2025-06-30,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2025,6,2,27,4,2,1,0,3,0,0,0,0,0,0,0,validation,0,0.0,0.0,0.0,0.0,0.0,4,0.2925170068027211,0.29044038668098815,2,0.2517482517482518,0.25160512002617264
2025-07-07,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2025,7,3,28,5,3,1,0,3,0,0,1,0,0,0,0,validation,0,0.0,0.0,0.0,0.0,0.0,5,0.3433734939759036,0.30102700813997124,0,0.0,0.0
2025-07-14,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2025,7,3,29,6,4,1,1,3,0,0,1,0,0,0,0,validation,0,0.0,0.0,0.0,0.0,0.0,2,0.3433734939759036,0.29454388984509466,2,0.2517482517482518,0.2517482517482518
2025-07-21,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2025,7,3,30,5,4,1,1,2,0,0,1,0,0,0,0,validation,0,0.0,0.0,0.0,0.0,0.0,2,0.2925170068027211,0.26911564625850337,3,0.2717391304347826,0.25841187797709536
2025-07-28,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2025,7,3,31,5,4,0,1,2,0,1,1,0,0,0,0,validation,7,0.24142857142857144,0.46733668341708545,1.3033293959839036,0.44377313416211467,1.2376143183803994,2,0.3333333333333333,0.3129251700680272,1,0.2717391304347826,0.2717391304347826
2025-08-04,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2025,8,3,32,7,5,2,1,2,0,1,1,0,0,0,0,validation,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,3,0.3333333333333333,0.3005847953216374,3,0.25862068965517243,0.254039064383892
2025-08-11,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2025,8,3,33,8,4,2,4,0,0,1,1,0,0,0,0,validation,7,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.4676288181394,1.304144114332988,6,0.28421052631578947,0.258546365914787,4,0.3231707317073171,0.27132198121474826
2025-08-18,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2025,8,3,34,7,3,2,4,0,0,1,0,0,0,0,0,validation,4,0.24142857142857144,0.47058823529411764,1.3123974689477385,0.456800813735207,1.273946492488625,4,0.24571428571428572,0.24571428571428572,6,0.3231707317073171,0.2703723199019517
2025-08-25,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2025,8,3,35,3,3,1,1,1,0,0,0,0,0,0,0,validation,0,0.0,0.0,0.0,0.0,0.0,1,0.2925170068027211,0.2925170068027211,5,0.2717391304347826,0.25981263754087863
2025-09-01,S009,Crane,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2025,9,3,36,8,5,2,1,1,0,2,2,0,0,0,0,test,11,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.45253982012782273,1.2620632433843666,6,0.3433734939759036,0.3216901979561641,1,0.2517482517482518,0.2517482517482518
2025-09-08,S009,Crane,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2025,9,3,37,7,4,2,1,0,0,2,2,0,0,0,0,test,7,0.24142857142857144,0.5121951219512195,1.4284326110193373,0.4676288181394,1.304144114332988,5,0.3433734939759036,0.3275248361868527,5,0.3231707317073171,0.2816344786244304
2025-09-15,S009,Crane,1,1,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0,2025,9,3,38,4,3,2,0,0,1,1,0,1,0,0,0,test,2,0.24142857142857144,0.46396396396396394,1.2939234054771902,0.45032823521195614,1.2558954766867303,0,0.0,0.0,7,0.3231707317073171,0.27876634150679414
2025-09-22,S009,Crane,1,0,1.0,0.0,0.0,0.5,1.0,0.5773502691896257,1.0,0,2025,9,3,39,2,2,0,1,0,1,0,0,0,1,1,0,test,0,0.0,0.0,0.0,0.0,0.0,1,0.24571428571428572,0.24571428571428572,3,0.2717391304347826,0.26498008305788623
2025-09-29,S009,Crane,0,1,1.0,1.0,0.0,0.5,1.0,0.5773502691896257,0.0,1,2025,9,3,40,1,1,0,1,0,0,0,0,0,0,1,1,test,0,0.0,0.0,0.0,0.0,0.0,1,0.24571428571428572,0.24571428571428572,1,0.25862068965517243,0.25862068965517243
2025-10-06,S009,Crane,1,1,0.0,1.0,0.0,0.75,1.0,0.5,1.0,0,2025,10,4,41,3,3,0,1,0,1,0,1,1,0,0,1,test,0,0.0,0.0,0.0,0.0,0.0,2,0.3433734939759036,0.29454388984509466,1,0.25862068965517243,0.25862068965517243
2025-10-13,S009,Crane,1,1,1.0,0.0,1.0,0.75,1.0,0.5,0.0,0,2025,10,4,42,3,3,0,1,0,1,0,1,0,1,1,0,test,0,0.0,0.0,0.0,0.0,0.0,2,0.3433734939759036,0.29454388984509466,1,0.3231707317073171,0.3231707317073171
2025-10-20,S009,Crane,1,1,1.0,1.0,1.0,0.75,1.0,0.5,0.0,0,2025,10,4,43,4,4,1,1,0,1,1,0,1,0,1,1,test,4,0.24142857142857144,0.47058823529411764,1.3123974689477385,0.456800813735207,1.273946492488625,2,0.3333333333333333,0.30877192982456136,2,0.3231707317073171,0.29089571068124476
2025-10-27,S009,Crane,1,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,2025,10,4,44,3,3,1,0,0,1,1,0,0,1,1,1,test,2,0.24142857142857144,0.46396396396396394,1.2939234054771902,0.45032823521195614,1.2558954766867303,2,0.3333333333333333,0.30877192982456136,2,0.25862068965517243,0.255041338979633
