week_start,site_id,equipment_type,weekly_demand
2024-10-14,S009,Roller,0
2024-10-14,S010,Excavator,0
2024-10-14,S010,Bulldozer,0
2024-10-14,S010,Grader,0
2024-10-14,S010,Crane,0
2024-10-14,S010,Loader,1
2024-10-14,S010,Roller,0
2024-10-21,S001,Excavator,2
2024-10-21,S001,Bulldozer,2
2024-10-21,S001,Grader,1
2024-10-21,S001,Crane,0
2024-10-21,S001,Loader,0
2024-10-21,S001,Roller,1
2024-10-21,S002,Excavator,0
2024-10-21,S002,Bulldozer,2
2024-10-21,S002,Grader,0
2024-10-21,S002,Crane,1
2024-10-21,S002,Loader,1
2024-10-21,S002,Roller,1
2024-10-21,S003,Excavator,1
2024-10-21,S003,Bulldozer,1
2024-10-21,S003,Grader,0
2024-10-21,S003,Crane,0
2024-10-21,S003,Loader,2
2024-10-21,S003,Roller,0
2024-10-21,S004,Excavator,1
2024-10-21,S004,Bulldozer,1
2024-10-21,S004,Grader,0
2024-10-21,S004,Crane,1
2024-10-21,S004,Loader,0
2024-10-21,S004,Roller,0
2024-10-21,S005,Excavator,1
2024-10-21,S005,Bulldozer,1
2024-10-21,S005,Grader,0
2024-10-21,S005,Crane,0
2024-10-21,S005,Loader,0
2024-10-21,S005,Roller,1
2024-10-21,S006,Excavator,1
2024-10-21,S006,Bulldozer,0
2024-10-21,S006,Grader,2
2024-10-21,S006,Crane,0
2024-10-21,S006,Loader,1
2024-10-21,S006,Roller,0
2024-10-21,S007,Excavator,1
2024-10-21,S007,Bulldozer,0
2024-10-21,S007,Grader,0
2024-10-21,S007,Crane,1
2024-10-21,S007,Loader,2
2024-10-21,S007,Roller,3
2024-10-21,S008,Excavator,0
2024-10-21,S008,Bulldozer,0
2024-10-21,S008,Grader,0
2024-10-21,S008,Crane,0
2024-10-21,S008,Loader,0
2024-10-21,S008,Roller,1
2024-10-21,S009,Excavator,0
2024-10-21,S009,Bulldozer,0
2024-10-21,S009,Grader,0
2024-10-21,S009,Crane,0
2024-10-21,S009,Loader,0
2024-10-21,S009,Roller,0
2024-10-21,S010,Excavator,1
2024-10-21,S010,Bulldozer,1
2024-10-21,S010,Grader,1
2024-10-21,S010,Crane,0
2024-10-21,S010,Loader,1
2024-10-21,S010,Roller,0
2024-10-28,S001,Excavator,2
2024-10-28,S001,Bulldozer,2
2024-10-28,S001,Grader,2
2024-10-28,S001,Crane,0
2024-10-28,S001,Loader,0
2024-10-28,S001,Roller,1
2024-10-28,S002,Excavator,0
2024-10-28,S002,Bulldozer,0
2024-10-28,S002,Grader,1
2024-10-28,S002,Crane,1
2024-10-28,S002,Loader,2
2024-10-28,S002,Roller,1
2024-10-28,S003,Excavator,1
2024-10-28,S003,Bulldozer,1
2024-10-28,S003,Grader,0
2024-10-28,S003,Crane,0
2024-10-28,S003,Loader,1
2024-10-28,S003,Roller,0
2024-10-28,S004,Excavator,2
2024-10-28,S004,Bulldozer,1
2024-10-28,S004,Grader,0
2024-10-28,S004,Crane,1
2024-10-28,S004,Loader,0
2024-10-28,S004,Roller,1
2024-10-28,S005,Excavator,1
2024-10-28,S005,Bulldozer,1
2024-10-28,S005,Grader,0
2024-10-28,S005,Crane,0
2024-10-28,S005,Loader,0
2024-10-28,S005,Roller,1
2024-10-28,S006,Excavator,0
2024-10-28,S006,Bulldozer,0
2024-10-28,S006,Grader,2
2024-10-28,S006,Crane,0
2024-10-28,S006,Loader,1
2024-10-28,S006,Roller,0
2024-10-28,S007,Excavator,1
2024-10-28,S007,Bulldozer,0
2024-10-28,S007,Grader,0
2024-10-28,S007,Crane,1
2024-10-28,S007,Loader,0
2024-10-28,S007,Roller,2
2024-10-28,S008,Excavator,0
2024-10-28,S008,Bulldozer,0
2024-10-28,S008,Grader,0
2024-10-28,S008,Crane,0
2024-10-28,S008,Loader,0
2024-10-28,S008,Roller,2
2024-10-28,S009,Excavator,0
2024-10-28,S009,Bulldozer,0
2024-10-28,S009,Grader,0
2024-10-28,S009,Crane,0
2024-10-28,S009,Loader,3
2024-10-28,S009,Roller,0
2024-10-28,S010,Excavator,1
2024-10-28,S010,Bulldozer,1
2024-10-28,S010,Grader,1
2024-10-28,S010,Crane,0
2024-10-28,S010,Loader,1
2024-10-28,S010,Roller,0
2024-11-04,S001,Excavator,1
2024-11-04,S001,Bulldozer,2
2024-11-04,S001,Grader,2
2024-11-04,S001,Crane,0
2024-11-04,S001,Loader,1
2024-11-04,S001,Roller,1
2024-11-04,S002,Excavator,0
2024-11-04,S002,Bulldozer,1
2024-11-04,S002,Grader,1
2024-11-04,S002,Crane,1
2024-11-04,S002,Loader,2
2024-11-04,S002,Roller,1
2024-11-04,S003,Excavator,1
2024-11-04,S003,Bulldozer,2
2024-11-04,S003,Grader,1
2024-11-04,S003,Crane,0
2024-11-04,S003,Loader,1
2024-11-04,S003,Roller,1
2024-11-04,S004,Excavator,2
2024-11-04,S004,Bulldozer,1
2024-11-04,S004,Grader,0
2024-11-04,S004,Crane,1
2024-11-04,S004,Loader,0
2024-11-04,S004,Roller,1
2024-11-04,S005,Excavator,1
2024-11-04,S005,Bulldozer,1
2024-11-04,S005,Grader,1
2024-11-04,S005,Crane,1
2024-11-04,S005,Loader,0
2024-11-04,S005,Roller,0
2024-11-04,S006,Excavator,2
2024-11-04,S006,Bulldozer,0
2024-11-04,S006,Grader,2
2024-11-04,S006,Crane,0
2024-11-04,S006,Loader,0
2024-11-04,S006,Roller,1
2024-11-04,S007,Excavator,0
2024-11-04,S007,Bulldozer,0
2024-11-04,S007,Grader,0
2024-11-04,S007,Crane,1
2024-11-04,S007,Loader,2
2024-11-04,S007,Roller,0
2024-11-04,S008,Excavator,1
2024-11-04,S008,Bulldozer,0
2024-11-04,S008,Grader,0
2024-11-04,S008,Crane,0
2024-11-04,S008,Loader,0
2024-11-04,S008,Roller,2
2024-11-04,S009,Excavator,0
2024-11-04,S009,Bulldozer,0
2024-11-04,S009,Grader,0
2024-11-04,S009,Crane,0
2024-11-04,S009,Loader,3
2024-11-04,S009,Roller,0
2024-11-04,S010,Excavator,1
2024-11-04,S010,Bulldozer,3
2024-11-04,S010,Grader,0
2024-11-04,S010,Crane,0
2024-11-04,S010,Loader,1
2024-11-04,S010,Roller,1
2024-11-11,S001,Excavator,1
2024-11-11,S001,Bulldozer,0
2024-11-11,S001,Grader,2
2024-11-11,S001,Crane,0
2024-11-11,S001,Loader,2
2024-11-11,S001,Roller,1
2024-11-11,S002,Excavator,0
2024-11-11,S002,Bulldozer,1
2024-11-11,S002,Grader,1
2024-11-11,S002,Crane,1
2024-11-11,S002,Loader,1
2024-11-11,S002,Roller,0
2024-11-11,S003,Excavator,1
2024-11-11,S003,Bulldozer,2
2024-11-11,S003,Grader,2
2024-11-11,S003,Crane,1
2024-11-11,S003,Loader,1
2024-11-11,S003,Roller,1
2024-11-11,S004,Excavator,1
2024-11-11,S004,Bulldozer,1
2024-11-11,S004,Grader,1
2024-11-11,S004,Crane,0
2024-11-11,S004,Loader,0
2024-11-11,S004,Roller,0
2024-11-11,S005,Excavator,1
2024-11-11,S005,Bulldozer,1
2024-11-11,S005,Grader,1
2024-11-11,S005,Crane,1
2024-11-11,S005,Loader,0
2024-11-11,S005,Roller,0
2024-11-11,S006,Excavator,2
2024-11-11,S006,Bulldozer,2
2024-11-11,S006,Grader,0
2024-11-11,S006,Crane,1
2024-11-11,S006,Loader,0
2024-11-11,S006,Roller,1
2024-11-11,S007,Excavator,3
2024-11-11,S007,Bulldozer,0
2024-11-11,S007,Grader,0
2024-11-11,S007,Crane,3
2024-11-11,S007,Loader,2
2024-11-11,S007,Roller,0
2024-11-11,S008,Excavator,1
2024-11-11,S008,Bulldozer,0
2024-11-11,S008,Grader,0
2024-11-11,S008,Crane,0
2024-11-11,S008,Loader,0
2024-11-11,S008,Roller,0
2024-11-11,S009,Excavator,0
2024-11-11,S009,Bulldozer,1
2024-11-11,S009,Grader,0
2024-11-11,S009,Crane,0
2024-11-11,S009,Loader,2
2024-11-11,S009,Roller,0
2024-11-11,S010,Excavator,2
2024-11-11,S010,Bulldozer,3
2024-11-11,S010,Grader,0
2024-11-11,S010,Crane,0
2024-11-11,S010,Loader,0
2024-11-11,S010,Roller,1
2024-11-18,S001,Excavator,1
2024-11-18,S001,Bulldozer,0
2024-11-18,S001,Grader,0
2024-11-18,S001,Crane,0
2024-11-18,S001,Loader,2
2024-11-18,S001,Roller,1
2024-11-18,S002,Excavator,0
2024-11-18,S002,Bulldozer,1
2024-11-18,S002,Grader,1
2024-11-18,S002,Crane,1
2024-11-18,S002,Loader,1
2024-11-18,S002,Roller,1
2024-11-18,S003,Excavator,1
2024-11-18,S003,Bulldozer,1
2024-11-18,S003,Grader,2
2024-11-18,S003,Crane,1
2024-11-18,S003,Loader,1
2024-11-18,S003,Roller,1
2024-11-18,S004,Excavator,1
2024-11-18,S004,Bulldozer,0
2024-11-18,S004,Grader,1
2024-11-18,S004,Crane,1
2024-11-18,S004,Loader,1
2024-11-18,S004,Roller,0
2024-11-18,S005,Excavator,1
2024-11-18,S005,Bulldozer,1
2024-11-18,S005,Grader,3
2024-11-18,S005,Crane,1
2024-11-18,S005,Loader,0
2024-11-18,S005,Roller,1
2024-11-18,S006,Excavator,0
2024-11-18,S006,Bulldozer,2
2024-11-18,S006,Grader,0
2024-11-18,S006,Crane,1
2024-11-18,S006,Loader,1
2024-11-18,S006,Roller,0
2024-11-18,S007,Excavator,3
2024-11-18,S007,Bulldozer,0
2024-11-18,S007,Grader,0
2024-11-18,S007,Crane,3
2024-11-18,S007,Loader,2
2024-11-18,S007,Roller,0
2024-11-18,S008,Excavator,1
2024-11-18,S008,Bulldozer,0
2024-11-18,S008,Grader,0
2024-11-18,S008,Crane,0
2024-11-18,S008,Loader,0
2024-11-18,S008,Roller,0
2024-11-18,S009,Excavator,0
2024-11-18,S009,Bulldozer,1
2024-11-18,S009,Grader,0
2024-11-18,S009,Crane,0
2024-11-18,S009,Loader,1
2024-11-18,S009,Roller,0
2024-11-18,S010,Excavator,2
2024-11-18,S010,Bulldozer,4
2024-11-18,S010,Grader,1
2024-11-18,S010,Crane,1
2024-11-18,S010,Loader,0
2024-11-18,S010,Roller,1
2024-11-25,S001,Excavator,1
2024-11-25,S001,Bulldozer,0
2024-11-25,S001,Grader,0
2024-11-25,S001,Crane,0
2024-11-25,S001,Loader,1
2024-11-25,S001,Roller,0
2024-11-25,S002,Excavator,0
2024-11-25,S002,Bulldozer,0
2024-11-25,S002,Grader,1
2024-11-25,S002,Crane,1
2024-11-25,S002,Loader,1
2024-11-25,S002,Roller,1
2024-11-25,S003,Excavator,0
2024-11-25,S003,Bulldozer,1
2024-11-25,S003,Grader,2
2024-11-25,S003,Crane,0
2024-11-25,S003,Loader,1
2024-11-25,S003,Roller,1
2024-11-25,S004,Excavator,0
2024-11-25,S004,Bulldozer,0
2024-11-25,S004,Grader,1
2024-11-25,S004,Crane,1
2024-11-25,S004,Loader,1
2024-11-25,S004,Roller,1
2024-11-25,S005,Excavator,1
2024-11-25,S005,Bulldozer,0
2024-11-25,S005,Grader,3
2024-11-25,S005,Crane,1
2024-11-25,S005,Loader,0
2024-11-25,S005,Roller,2
2024-11-25,S006,Excavator,1
2024-11-25,S006,Bulldozer,2
2024-11-25,S006,Grader,1
2024-11-25,S006,Crane,0
2024-11-25,S006,Loader,1
2024-11-25,S006,Roller,0
2024-11-25,S007,Excavator,1
2024-11-25,S007,Bulldozer,1
2024-11-25,S007,Grader,0
2024-11-25,S007,Crane,2
2024-11-25,S007,Loader,1
2024-11-25,S007,Roller,0
2024-11-25,S008,Excavator,0
2024-11-25,S008,Bulldozer,0
2024-11-25,S008,Grader,0
2024-11-25,S008,Crane,0
2024-11-25,S008,Loader,0
2024-11-25,S008,Roller,0
2024-11-25,S009,Excavator,1
2024-11-25,S009,Bulldozer,0
2024-11-25,S009,Grader,0
2024-11-25,S009,Crane,0
2024-11-25,S009,Loader,0
2024-11-25,S009,Roller,0
2024-11-25,S010,Excavator,1
2024-11-25,S010,Bulldozer,4
2024-11-25,S010,Grader,1
2024-11-25,S010,Crane,1
2024-11-25,S010,Loader,0
2024-11-25,S010,Roller,1
2024-12-02,S001,Excavator,1
2024-12-02,S001,Bulldozer,0
2024-12-02,S001,Grader,0
2024-12-02,S001,Crane,0
2024-12-02,S001,Loader,1
2024-12-02,S001,Roller,0
2024-12-02,S002,Excavator,0
2024-12-02,S002,Bulldozer,0
2024-12-02,S002,Grader,1
2024-12-02,S002,Crane,2
2024-12-02,S002,Loader,3
2024-12-02,S002,Roller,1
2024-12-02,S003,Excavator,0
2024-12-02,S003,Bulldozer,1
2024-12-02,S003,Grader,2
2024-12-02,S003,Crane,0
2024-12-02,S003,Loader,0
2024-12-02,S003,Roller,1
2024-12-02,S004,Excavator,1
2024-12-02,S004,Bulldozer,0
2024-12-02,S004,Grader,1
2024-12-02,S004,Crane,1
2024-12-02,S004,Loader,0
2024-12-02,S004,Roller,2
2024-12-02,S005,Excavator,0
2024-12-02,S005,Bulldozer,1
2024-12-02,S005,Grader,1
2024-12-02,S005,Crane,0
2024-12-02,S005,Loader,1
2024-12-02,S005,Roller,2
2024-12-02,S006,Excavator,1
2024-12-02,S006,Bulldozer,1
2024-12-02,S006,Grader,1
2024-12-02,S006,Crane,0
2024-12-02,S006,Loader,0
2024-12-02,S006,Roller,1
2024-12-02,S007,Excavator,0
2024-12-02,S007,Bulldozer,1
2024-12-02,S007,Grader,0
2024-12-02,S007,Crane,1
2024-12-02,S007,Loader,1
2024-12-02,S007,Roller,0
2024-12-02,S008,Excavator,0
2024-12-02,S008,Bulldozer,0
2024-12-02,S008,Grader,0
2024-12-02,S008,Crane,0
2024-12-02,S008,Loader,0
2024-12-02,S008,Roller,0
2024-12-02,S009,Excavator,1
2024-12-02,S009,Bulldozer,0
2024-12-02,S009,Grader,0
2024-12-02,S009,Crane,0
2024-12-02,S009,Loader,0
2024-12-02,S009,Roller,0
2024-12-02,S010,Excavator,1
2024-12-02,S010,Bulldozer,2
2024-12-02,S010,Grader,0
2024-12-02,S010,Crane,1
2024-12-02,S010,Loader,0
2024-12-02,S010,Roller,1
2024-12-09,S001,Excavator,0
2024-12-09,S001,Bulldozer,0
2024-12-09,S001,Grader,0
2024-12-09,S001,Crane,1
2024-12-09,S001,Loader,1
2024-12-09,S001,Roller,0
2024-12-09,S002,Excavator,0
2024-12-09,S002,Bulldozer,0
2024-12-09,S002,Grader,0
2024-12-09,S002,Crane,2
2024-12-09,S002,Loader,3
2024-12-09,S002,Roller,1
2024-12-09,S003,Excavator,0
2024-12-09,S003,Bulldozer,1
2024-12-09,S003,Grader,1
2024-12-09,S003,Crane,0
2024-12-09,S003,Loader,0
2024-12-09,S003,Roller,0
2024-12-09,S004,Excavator,1
2024-12-09,S004,Bulldozer,0
2024-12-09,S004,Grader,1
2024-12-09,S004,Crane,1
2024-12-09,S004,Loader,0
2024-12-09,S004,Roller,2
2024-12-09,S005,Excavator,0
2024-12-09,S005,Bulldozer,1
2024-12-09,S005,Grader,0
2024-12-09,S005,Crane,0
2024-12-09,S005,Loader,1
2024-12-09,S005,Roller,0
2024-12-09,S006,Excavator,1
2024-12-09,S006,Bulldozer,0
2024-12-09,S006,Grader,1
2024-12-09,S006,Crane,0
2024-12-09,S006,Loader,0
2024-12-09,S006,Roller,1
2024-12-09,S007,Excavator,0
2024-12-09,S007,Bulldozer,1
2024-12-09,S007,Grader,0
2024-12-09,S007,Crane,0
2024-12-09,S007,Loader,1
2024-12-09,S007,Roller,0
2024-12-09,S008,Excavator,0
2024-12-09,S008,Bulldozer,0
2024-12-09,S008,Grader,0
2024-12-09,S008,Crane,0
2024-12-09,S008,Loader,1
2024-12-09,S008,Roller,0
2024-12-09,S009,Excavator,0
2024-12-09,S009,Bulldozer,0
2024-12-09,S009,Grader,0
2024-12-09,S009,Crane,0
2024-12-09,S009,Loader,0
2024-12-09,S009,Roller,0
2024-12-09,S010,Excavator,1
2024-12-09,S010,Bulldozer,2
2024-12-09,S010,Grader,0
2024-12-09,S010,Crane,0
2024-12-09,S010,Loader,0
2024-12-09,S010,Roller,1
2024-12-16,S001,Excavator,0
2024-12-16,S001,Bulldozer,0
2024-12-16,S001,Grader,0
2024-12-16,S001,Crane,1
2024-12-16,S001,Loader,0
2024-12-16,S001,Roller,0
2024-12-16,S002,Excavator,0
2024-12-16,S002,Bulldozer,0
2024-12-16,S002,Grader,1
2024-12-16,S002,Crane,2
2024-12-16,S002,Loader,2
2024-12-16,S002,Roller,0
2024-12-16,S003,Excavator,0
2024-12-16,S003,Bulldozer,1
2024-12-16,S003,Grader,1
2024-12-16,S003,Crane,0
2024-12-16,S003,Loader,0
2024-12-16,S003,Roller,0
2024-12-16,S004,Excavator,1
2024-12-16,S004,Bulldozer,0
2024-12-16,S004,Grader,0
2024-12-16,S004,Crane,0
2024-12-16,S004,Loader,0
2024-12-16,S004,Roller,2
2024-12-16,S005,Excavator,1
2024-12-16,S005,Bulldozer,1
2024-12-16,S005,Grader,0
2024-12-16,S005,Crane,0
2024-12-16,S005,Loader,0
2024-12-16,S005,Roller,1
2024-12-16,S006,Excavator,0
2024-12-16,S006,Bulldozer,0
2024-12-16,S006,Grader,1
2024-12-16,S006,Crane,1
2024-12-16,S006,Loader,2
2024-12-16,S006,Roller,0
2024-12-16,S007,Excavator,0
2024-12-16,S007,Bulldozer,1
2024-12-16,S007,Grader,0
2024-12-16,S007,Crane,0
2024-12-16,S007,Loader,1
2024-12-16,S007,Roller,1
2024-12-16,S008,Excavator,1
2024-12-16,S008,Bulldozer,0
2024-12-16,S008,Grader,0
2024-12-16,S008,Crane,0
2024-12-16,S008,Loader,1
2024-12-16,S008,Roller,0
2024-12-16,S009,Excavator,0
2024-12-16,S009,Bulldozer,0
2024-12-16,S009,Grader,0
2024-12-16,S009,Crane,1
2024-12-16,S009,Loader,0
2024-12-16,S009,Roller,0
2024-12-16,S010,Excavator,1
2024-12-16,S010,Bulldozer,2
2024-12-16,S010,Grader,0
2024-12-16,S010,Crane,0
2024-12-16,S010,Loader,0
2024-12-16,S010,Roller,0
2024-12-23,S001,Excavator,0
2024-12-23,S001,Bulldozer,1
2024-12-23,S001,Grader,0
2024-12-23,S001,Crane,1
2024-12-23,S001,Loader,0
2024-12-23,S001,Roller,0
2024-12-23,S002,Excavator,0
2024-12-23,S002,Bulldozer,0
2024-12-23,S002,Grader,1
2024-12-23,S002,Crane,2
2024-12-23,S002,Loader,2
2024-12-23,S002,Roller,0
2024-12-23,S003,Excavator,0
2024-12-23,S003,Bulldozer,1
2024-12-23,S003,Grader,0
2024-12-23,S003,Crane,0
2024-12-23,S003,Loader,0
2024-12-23,S003,Roller,0
2024-12-23,S004,Excavator,1
2024-12-23,S004,Bulldozer,0
2024-12-23,S004,Grader,0
2024-12-23,S004,Crane,0
2024-12-23,S004,Loader,0
2024-12-23,S004,Roller,1
2024-12-23,S005,Excavator,1
2024-12-23,S005,Bulldozer,1
2024-12-23,S005,Grader,0
2024-12-23,S005,Crane,0
2024-12-23,S005,Loader,0
2024-12-23,S005,Roller,1
2024-12-23,S006,Excavator,1
2024-12-23,S006,Bulldozer,0
2024-12-23,S006,Grader,1
2024-12-23,S006,Crane,1
2024-12-23,S006,Loader,2
2024-12-23,S006,Roller,0
2024-12-23,S007,Excavator,0
2024-12-23,S007,Bulldozer,1
2024-12-23,S007,Grader,0
2024-12-23,S007,Crane,0
2024-12-23,S007,Loader,2
2024-12-23,S007,Roller,1
2024-12-23,S008,Excavator,1
2024-12-23,S008,Bulldozer,0
2024-12-23,S008,Grader,1
2024-12-23,S008,Crane,0
2024-12-23,S008,Loader,1
2024-12-23,S008,Roller,0
2024-12-23,S009,Excavator,1
2024-12-23,S009,Bulldozer,0
2024-12-23,S009,Grader,0
2024-12-23,S009,Crane,1
2024-12-23,S009,Loader,0
2024-12-23,S009,Roller,0
2024-12-23,S010,Excavator,0
2024-12-23,S010,Bulldozer,1
2024-12-23,S010,Grader,1
2024-12-23,S010,Crane,1
2024-12-23,S010,Loader,0
2024-12-23,S010,Roller,2
2024-12-30,S001,Excavator,0
2024-12-30,S001,Bulldozer,1
2024-12-30,S001,Grader,0
2024-12-30,S001,Crane,1
2024-12-30,S001,Loader,2
2024-12-30,S001,Roller,0
2024-12-30,S002,Excavator,1
2024-12-30,S002,Bulldozer,1
2024-12-30,S002,Grader,1
2024-12-30,S002,Crane,1
2024-12-30,S002,Loader,1
2024-12-30,S002,Roller,1
2024-12-30,S003,Excavator,1
2024-12-30,S003,Bulldozer,1
2024-12-30,S003,Grader,1
2024-12-30,S003,Crane,0
2024-12-30,S003,Loader,0
2024-12-30,S003,Roller,0
2024-12-30,S004,Excavator,1
2024-12-30,S004,Bulldozer,0
2024-12-30,S004,Grader,0
2024-12-30,S004,Crane,2
2024-12-30,S004,Loader,2
2024-12-30,S004,Roller,1
2024-12-30,S005,Excavator,0
2024-12-30,S005,Bulldozer,0
2024-12-30,S005,Grader,1
2024-12-30,S005,Crane,0
2024-12-30,S005,Loader,0
2024-12-30,S005,Roller,1
2024-12-30,S006,Excavator,1
2024-12-30,S006,Bulldozer,0
2024-12-30,S006,Grader,1
2024-12-30,S006,Crane,0
2024-12-30,S006,Loader,1
2024-12-30,S006,Roller,0
2024-12-30,S007,Excavator,0
2024-12-30,S007,Bulldozer,1
2024-12-30,S007,Grader,0
2024-12-30,S007,Crane,0
2024-12-30,S007,Loader,3
2024-12-30,S007,Roller,1
2024-12-30,S008,Excavator,1
2024-12-30,S008,Bulldozer,1
2024-12-30,S008,Grader,1
2024-12-30,S008,Crane,0
2024-12-30,S008,Loader,1
2024-12-30,S008,Roller,0
2024-12-30,S009,Excavator,1
2024-12-30,S009,Bulldozer,0
2024-12-30,S009,Grader,0
2024-12-30,S009,Crane,1
2024-12-30,S009,Loader,1
2024-12-30,S009,Roller,0
2024-12-30,S010,Excavator,0
2024-12-30,S010,Bulldozer,0
2024-12-30,S010,Grader,1
2024-12-30,S010,Crane,1
2024-12-30,S010,Loader,0
2024-12-30,S010,Roller,2
2025-01-06,S001,Excavator,2
2025-01-06,S001,Bulldozer,1
2025-01-06,S001,Grader,0
2025-01-06,S001,Crane,1
2025-01-06,S001,Loader,2
2025-01-06,S001,Roller,0
2025-01-06,S002,Excavator,1
2025-01-06,S002,Bulldozer,1
2025-01-06,S002,Grader,1
2025-01-06,S002,Crane,1
2025-01-06,S002,Loader,1
2025-01-06,S002,Roller,1
2025-01-06,S003,Excavator,1
2025-01-06,S003,Bulldozer,1
2025-01-06,S003,Grader,1
2025-01-06,S003,Crane,0
2025-01-06,S003,Loader,0
2025-01-06,S003,Roller,0
2025-01-06,S004,Excavator,1
2025-01-06,S004,Bulldozer,0
2025-01-06,S004,Grader,0
2025-01-06,S004,Crane,2
2025-01-06,S004,Loader,2
2025-01-06,S004,Roller,3
2025-01-06,S005,Excavator,0
2025-01-06,S005,Bulldozer,1
2025-01-06,S005,Grader,1
2025-01-06,S005,Crane,0
2025-01-06,S005,Loader,0
2025-01-06,S005,Roller,1
2025-01-06,S006,Excavator,0
2025-01-06,S006,Bulldozer,0
2025-01-06,S006,Grader,1
2025-01-06,S006,Crane,0
2025-01-06,S006,Loader,1
2025-01-06,S006,Roller,1
2025-01-06,S007,Excavator,0
2025-01-06,S007,Bulldozer,2
2025-01-06,S007,Grader,0
2025-01-06,S007,Crane,0
2025-01-06,S007,Loader,3
2025-01-06,S007,Roller,0
2025-01-06,S008,Excavator,1
2025-01-06,S008,Bulldozer,1
2025-01-06,S008,Grader,1
2025-01-06,S008,Crane,0
2025-01-06,S008,Loader,1
2025-01-06,S008,Roller,0
2025-01-06,S009,Excavator,1
2025-01-06,S009,Bulldozer,0
2025-01-06,S009,Grader,0
2025-01-06,S009,Crane,0
2025-01-06,S009,Loader,2
2025-01-06,S009,Roller,0
2025-01-06,S010,Excavator,1
2025-01-06,S010,Bulldozer,0
2025-01-06,S010,Grader,0
2025-01-06,S010,Crane,0
2025-01-06,S010,Loader,1
2025-01-06,S010,Roller,2
2025-01-13,S001,Excavator,2
2025-01-13,S001,Bulldozer,3
2025-01-13,S001,Grader,0
2025-01-13,S001,Crane,0
2025-01-13,S001,Loader,1
2025-01-13,S001,Roller,0
2025-01-13,S002,Excavator,0
2025-01-13,S002,Bulldozer,0
2025-01-13,S002,Grader,1
2025-01-13,S002,Crane,1
2025-01-13,S002,Loader,1
2025-01-13,S002,Roller,1
2025-01-13,S003,Excavator,1
2025-01-13,S003,Bulldozer,1
2025-01-13,S003,Grader,0
2025-01-13,S003,Crane,0
2025-01-13,S003,Loader,0
2025-01-13,S003,Roller,1
2025-01-13,S004,Excavator,2
2025-01-13,S004,Bulldozer,1
2025-01-13,S004,Grader,0
2025-01-13,S004,Crane,2
2025-01-13,S004,Loader,1
2025-01-13,S004,Roller,3
2025-01-13,S005,Excavator,0
2025-01-13,S005,Bulldozer,1
2025-01-13,S005,Grader,0
2025-01-13,S005,Crane,0
2025-01-13,S005,Loader,0
2025-01-13,S005,Roller,1
2025-01-13,S006,Excavator,0
2025-01-13,S006,Bulldozer,0
2025-01-13,S006,Grader,0
2025-01-13,S006,Crane,0
2025-01-13,S006,Loader,1
2025-01-13,S006,Roller,1
2025-01-13,S007,Excavator,0
2025-01-13,S007,Bulldozer,2
2025-01-13,S007,Grader,0
2025-01-13,S007,Crane,0
2025-01-13,S007,Loader,2
2025-01-13,S007,Roller,0
2025-01-13,S008,Excavator,1
2025-01-13,S008,Bulldozer,1
2025-01-13,S008,Grader,1
2025-01-13,S008,Crane,0
2025-01-13,S008,Loader,1
2025-01-13,S008,Roller,1
2025-01-13,S009,Excavator,2
2025-01-13,S009,Bulldozer,0
2025-01-13,S009,Grader,1
2025-01-13,S009,Crane,0
2025-01-13,S009,Loader,2
2025-01-13,S009,Roller,1
2025-01-13,S010,Excavator,1
2025-01-13,S010,Bulldozer,0
2025-01-13,S010,Grader,0
2025-01-13,S010,Crane,1
2025-01-13,S010,Loader,1
2025-01-13,S010,Roller,0
2025-01-20,S001,Excavator,2
2025-01-20,S001,Bulldozer,3
2025-01-20,S001,Grader,1
2025-01-20,S001,Crane,0
2025-01-20,S001,Loader,0
2025-01-20,S001,Roller,0
2025-01-20,S002,Excavator,1
2025-01-20,S002,Bulldozer,0
2025-01-20,S002,Grader,1
2025-01-20,S002,Crane,1
2025-01-20,S002,Loader,1
2025-01-20,S002,Roller,1
2025-01-20,S003,Excavator,1
2025-01-20,S003,Bulldozer,1
2025-01-20,S003,Grader,1
2025-01-20,S003,Crane,0
2025-01-20,S003,Loader,0
2025-01-20,S003,Roller,2
2025-01-20,S004,Excavator,2
2025-01-20,S004,Bulldozer,1
2025-01-20,S004,Grader,1
2025-01-20,S004,Crane,1
2025-01-20,S004,Loader,1
2025-01-20,S004,Roller,2
2025-01-20,S005,Excavator,0
2025-01-20,S005,Bulldozer,1
2025-01-20,S005,Grader,1
2025-01-20,S005,Crane,0
2025-01-20,S005,Loader,0
2025-01-20,S005,Roller,0
2025-01-20,S006,Excavator,0
2025-01-20,S006,Bulldozer,0
2025-01-20,S006,Grader,0
2025-01-20,S006,Crane,0
2025-01-20,S006,Loader,1
2025-01-20,S006,Roller,0
2025-01-20,S007,Excavator,1
2025-01-20,S007,Bulldozer,1
2025-01-20,S007,Grader,0
2025-01-20,S007,Crane,0
2025-01-20,S007,Loader,1
2025-01-20,S007,Roller,1
2025-01-20,S008,Excavator,1
2025-01-20,S008,Bulldozer,0
2025-01-20,S008,Grader,1
2025-01-20,S008,Crane,0
2025-01-20,S008,Loader,0
2025-01-20,S008,Roller,1
2025-01-20,S009,Excavator,2
2025-01-20,S009,Bulldozer,0
2025-01-20,S009,Grader,1
